sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MSH04-34-Gray,,Bottom,simple,Default Category/Men/Bottoms/Shorts,base,Torque Power Short-34-Gray,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p><p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,32.5,,,,torque-power-short-34-gray,,,,/m/s/msh04-gray_main.jpg,,/m/s/msh04-gray_main.jpg,,/m/s/msh04-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/msh04-gray_back.jpg
MSH04-34-Purple,,Bottom,simple,Default Category/Men/Bottoms/Shorts,base,Torque Power Short-34-Purple,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p><p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,32.5,,,,torque-power-short-34-purple,,,,/m/s/msh04-purple_main.jpg,,/m/s/msh04-purple_main.jpg,,/m/s/msh04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH04-34-Yellow,,Bottom,simple,Default Category/Men/Bottoms/Shorts,base,Torque Power Short-34-Yellow,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p><p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,32.5,,,,torque-power-short-34-yellow,,,,/m/s/msh04-yellow_main.jpg,,/m/s/msh04-yellow_main.jpg,,/m/s/msh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH04-36-Gray,,Bottom,simple,Default Category/Men/Bottoms/Shorts,base,Torque Power Short-36-Gray,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p><p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,32.5,,,,torque-power-short-36-gray,,,,/m/s/msh04-gray_main.jpg,,/m/s/msh04-gray_main.jpg,,/m/s/msh04-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/msh04-gray_back.jpg
MSH04-36-Purple,,Bottom,simple,Default Category/Men/Bottoms/Shorts,base,Torque Power Short-36-Purple,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p><p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,32.5,,,,torque-power-short-36-purple,,,,/m/s/msh04-purple_main.jpg,,/m/s/msh04-purple_main.jpg,,/m/s/msh04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH04-36-Yellow,,Bottom,simple,Default Category/Men/Bottoms/Shorts,base,Torque Power Short-36-Yellow,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p><p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,32.5,,,,torque-power-short-36-yellow,,,,/m/s/msh04-yellow_main.jpg,,/m/s/msh04-yellow_main.jpg,,/m/s/msh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01,,Top,configurable,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",29,,,,,,,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Tank,material=Cotton|HeatTec&reg;|Polyester,pattern=Solid,climate=All-weather|Indoor|Warm,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MT01-XS-Gray,size=XS,color=Gray|sku=MT01-XS-Orange,size=XS,color=Orange|sku=MT01-XS-Red,size=XS,color=Red|sku=MT01-S-Gray,size=S,color=Gray|sku=MT01-S-Orange,size=S,color=Orange|sku=MT01-S-Red,size=S,color=Red|sku=MT01-M-Gray,size=M,color=Gray|sku=MT01-M-Orange,size=M,color=Orange|sku=MT01-M-Red,size=M,color=Red|sku=MT01-L-Gray,size=L,color=Gray|sku=MT01-L-Orange,size=L,color=Orange|sku=MT01-L-Red,size=L,color=Red|sku=MT01-XL-Gray,size=XL,color=Gray|sku=MT01-XL-Orange,size=XL,color=Orange|sku=MT01-XL-Red,size=XL,color=Red",,,"/m/t/mt01-red_alt1.jpg,/m/t/mt01-red_back.jpg"
MT01-L-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-L-Gray,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-l-gray,,,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-L-Orange,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-L-Orange,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-l-orange,,,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-L-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-L-Red,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-l-red,,,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt01-red_alt1.jpg,/m/t/mt01-red_back.jpg"
MT01-M-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-M-Gray,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-m-gray,,,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-M-Orange,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-M-Orange,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-m-orange,,,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-M-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-M-Red,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-m-red,,,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt01-red_alt1.jpg,/m/t/mt01-red_back.jpg"
MT01-S-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-S-Gray,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-s-gray,,,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-S-Orange,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-S-Orange,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-s-orange,,,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-S-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-S-Red,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-s-red,,,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt01-red_alt1.jpg,/m/t/mt01-red_back.jpg"
MT01-XL-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-XL-Gray,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-xl-gray,,,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-XL-Orange,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-XL-Orange,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-xl-orange,,,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-XL-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-XL-Red,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-xl-red,,,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt01-red_alt1.jpg,/m/t/mt01-red_back.jpg"
MT01-XS-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-XS-Gray,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-xs-gray,,,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,/m/t/mt01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-XS-Orange,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-XS-Orange,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-xs-orange,,,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,/m/t/mt01-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT01-XS-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Erikssen CoolTech&trade; Fitness Tank-XS-Red,"<p>A good running tank helps make the miles pass by keep you cool. The Erikssen CoolTech&trade; Fitness Tank completes that mission, with performance fabric engineered to wick perspiration and promote airflow.</p><p>&bull; Red performance tank.<br />&bull; Slight scoop neckline. <br />&bull; Reflectivity. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,erikssen-cooltech-trade-fitness-tank-xs-red,,,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,/m/t/mt01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt01-red_alt1.jpg,/m/t/mt01-red_back.jpg"
MT02,,Top,configurable,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",29,,,,,,,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Tank,material=EverCool&trade;|Lycra&reg;|Organic Cotton,pattern=Solid,climate=All-weather|Indoor|Warm,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MT02-XS-Gray,size=XS,color=Gray|sku=MT02-XS-Red,size=XS,color=Red|sku=MT02-XS-White,size=XS,color=White|sku=MT02-S-Gray,size=S,color=Gray|sku=MT02-S-Red,size=S,color=Red|sku=MT02-S-White,size=S,color=White|sku=MT02-M-Gray,size=M,color=Gray|sku=MT02-M-Red,size=M,color=Red|sku=MT02-M-White,size=M,color=White|sku=MT02-L-Gray,size=L,color=Gray|sku=MT02-L-Red,size=L,color=Red|sku=MT02-L-White,size=L,color=White|sku=MT02-XL-Gray,size=XL,color=Gray|sku=MT02-XL-Red,size=XL,color=Red|sku=MT02-XL-White,size=XL,color=White",,,"/m/t/mt02-white_alt1.jpg,/m/t/mt02-white_back.jpg,/m/t/mt02-white_sideb.jpg"
MT02-L-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-L-Gray,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-l-gray,,,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-L-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-L-Red,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-l-red,,,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-L-White,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-L-White,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-l-white,,,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt02-white_alt1.jpg,/m/t/mt02-white_back.jpg,/m/t/mt02-white_sideb.jpg"
MT02-M-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-M-Gray,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-m-gray,,,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-M-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-M-Red,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-m-red,,,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-M-White,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-M-White,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-m-white,,,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt02-white_alt1.jpg,/m/t/mt02-white_back.jpg,/m/t/mt02-white_sideb.jpg"
MT02-S-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-S-Gray,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-s-gray,,,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
